date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:30:13	822/822	---M--	200	added ('OK')	image/png	etag:%22336-5f05a079d5ea3%22	https://celektro.cz/wp-content/plugins/wpdm-premium-packages/assets/images/statistic-box-yellow.png	C:/My%20Web%20Sites/celektro/celektro.cz/wp-content/plugins/wpdm-premium-packages/assets/images/statistic-box-yellow.png	(from https://celektro.cz/wp-content/plugins/wpdm-premium-packages/assets/css/wpdmpp.css?ver=6.1.7)
12:30:14	1239/1239	---M--	200	added ('OK')	image/png	etag:%224d7-5f05a079d5ea3%22	https://celektro.cz/wp-content/plugins/wpdm-premium-packages/assets/images/statistic-box-green.png	C:/My%20Web%20Sites/celektro/celektro.cz/wp-content/plugins/wpdm-premium-packages/assets/images/statistic-box-green.png	(from https://celektro.cz/wp-content/plugins/wpdm-premium-packages/assets/css/wpdmpp.css?ver=6.1.7)
12:30:14	109/109	---M--	200	added ('OK')	image/png	etag:%226d-5f05a079d5ea3%22	https://celektro.cz/wp-content/plugins/wpdm-premium-packages/assets/images/statistic-box-grid.png	C:/My%20Web%20Sites/celektro/celektro.cz/wp-content/plugins/wpdm-premium-packages/assets/images/statistic-box-grid.png	(from https://celektro.cz/wp-content/plugins/wpdm-premium-packages/assets/css/wpdmpp.css?ver=6.1.7)
12:30:15	961/961	---M-Z	200	added ('OK')	image/svg+xml	etag:%223c1-5f05a06e1515f-gzip%22	https://celektro.cz/wp-content/plugins/download-manager/assets/images/loading.svg	C:/My%20Web%20Sites/celektro/celektro.cz/wp-content/plugins/download-manager/assets/images/loading.svg	(from https://celektro.cz/wp-content/plugins/wpdm-premium-packages/assets/css/wpdmpp.css?ver=6.1.7)
12:30:15	130906/130906	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221ff5a-5a73ecac53672%22	https://celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/celektro/celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/webfonts/fa-brands-400.eot	(from https://celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/css/all.min.css?ver=6.1.7)
12:30:16	130906/130906	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221ff5a-5a73ecac53672%22	https://celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/celektro/celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/webfonts/fa-brands-400d41d.eot	(from https://celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/css/all.min.css?ver=6.1.7)
12:30:17	75336/75336	---M--	200	added ('OK')	font/woff2	etag:%2212648-5a73ecad0dede%22	https://celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/celektro/celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/webfonts/fa-brands-400.woff2	(from https://celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/css/all.min.css?ver=6.1.7)
12:30:17	88428/88428	---M--	200	added ('OK')	font/woff	etag:%221596c-5a73ecacf38fc%22	https://celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/celektro/celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/webfonts/fa-brands-400.woff	(from https://celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/css/all.min.css?ver=6.1.7)
12:30:17	130600/130600	---M--	200	added ('OK')	font/ttf	etag:%221fe28-5a73ecacc3b59%22	https://celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/celektro/celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/webfonts/fa-brands-400.ttf	(from https://celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/css/all.min.css?ver=6.1.7)
12:30:18	703999/703999	---MCZ	200	added ('OK')	image/svg+xml	etag:%22abdff-5a73ecac9ca57-gzip%22	https://celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/celektro/celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/webfonts/fa-brands-400.svg	(from https://celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/css/all.min.css?ver=6.1.7)
12:30:18	34394/34394	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22865a-5a73ecad2c340%22	https://celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/celektro/celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/webfonts/fa-regular-400.eot	(from https://celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/css/all.min.css?ver=6.1.7)
12:30:19	34394/34394	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22865a-5a73ecad2c340%22	https://celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/celektro/celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/webfonts/fa-regular-400d41d.eot	(from https://celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/css/all.min.css?ver=6.1.7)
12:30:19	13584/13584	---M--	200	added ('OK')	font/woff2	etag:%223510-5a73ecad99946%22	https://celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/celektro/celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/webfonts/fa-regular-400.woff2	(from https://celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/css/all.min.css?ver=6.1.7)
12:30:19	16804/16804	---M--	200	added ('OK')	font/woff	etag:%2241a4-5a73ecada7407%22	https://celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/celektro/celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/webfonts/fa-regular-400.woff	(from https://celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/css/all.min.css?ver=6.1.7)
12:30:20	34096/34096	---M--	200	added ('OK')	font/ttf	etag:%228530-5a73ecad6da24%22	https://celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/celektro/celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/webfonts/fa-regular-400.ttf	(from https://celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/css/all.min.css?ver=6.1.7)
12:30:20	145255/145255	---M-Z	200	added ('OK')	image/svg+xml	etag:%2223767-5a73ecad6f964-gzip%22	https://celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/celektro/celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/webfonts/fa-regular-400.svg	(from https://celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/css/all.min.css?ver=6.1.7)
12:30:21	192758/192758	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f0f6-5a73ecae08e8d%22	https://celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/celektro/celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/webfonts/fa-solid-900.eot	(from https://celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/css/all.min.css?ver=6.1.7)
12:30:22	192758/192758	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f0f6-5a73ecae08e8d%22	https://celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/celektro/celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/webfonts/fa-solid-900d41d.eot	(from https://celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/css/all.min.css?ver=6.1.7)
12:30:22	75728/75728	---M--	200	added ('OK')	font/woff2	etag:%22127d0-5a73ecaf48401%22	https://celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/celektro/celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/webfonts/fa-solid-900.woff2	(from https://celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/css/all.min.css?ver=6.1.7)
12:30:22	98384/98384	---M--	200	added ('OK')	font/woff	etag:%2218050-5a73ecaee59db%22	https://celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/celektro/celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/webfonts/fa-solid-900.woff	(from https://celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/css/all.min.css?ver=6.1.7)
12:30:23	192472/192472	---M--	200	added ('OK')	font/ttf	etag:%222efd8-5a73ecae85e95%22	https://celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/celektro/celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/webfonts/fa-solid-900.ttf	(from https://celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/css/all.min.css?ver=6.1.7)
12:30:24	3117/3117	---M--	200	added ('OK')	image/gif	etag:%22c2d-5f05ab8f8426f%22	http://celektro.cz/wp-content/themes/Celektro/images/preloader01.gif	C:/My%20Web%20Sites/celektro/celektro.cz/wp-content/themes/Celektro/images/preloader01.gif	(from http://celektro.cz/wp-content/themes/Celektro/style.css?ver=1.0.536)
12:30:35	847272/847272	---MCZ	200	added ('OK')	image/svg+xml	etag:%22ceda8-5a73ecaf59d43-gzip%22	https://celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/celektro/celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/webfonts/fa-solid-900.svg	(from https://celektro.cz/wp-content/plugins/ubermenu/assets/fontawesome/css/all.min.css?ver=6.1.7)
12:30:37	74892/74892	---M--	200	added ('OK')	font/woff	etag:%221248c-5a73eb5371f6f%22	http://celektro.cz/wp-content/themes/Celektro/fonts/BillionWebFonts.woff	C:/My%20Web%20Sites/celektro/celektro.cz/wp-content/themes/Celektro/fonts/BillionWebFonts.woff	(from http://celektro.cz/wp-content/themes/Celektro/style.css?ver=1.0.536)
12:30:39	112704/112704	---M--	200	added ('OK')	font/ttf	etag:%221b840-5a73eb5371f6f%22	http://celektro.cz/wp-content/themes/Celektro/fonts/BillionWebFonts.ttf	C:/My%20Web%20Sites/celektro/celektro.cz/wp-content/themes/Celektro/fonts/BillionWebFonts.ttf	(from http://celektro.cz/wp-content/themes/Celektro/style.css?ver=1.0.536)
12:30:39	212/212	---MC-	401	error ('Unauthorized')	application/json	date:Thu,%2015%20May%202025%2010:30:25%20GMT	https://celektro.cz/wp-json/wp/v2/pages/5	C:/My%20Web%20Sites/celektro/celektro.cz/wp-json/wp/v2/pages/5.5c.delayed	(from https://celektro.cz/produkty-ceny/)
12:30:41	2489/2489	---M-Z	200	added ('OK')	application/json	date:Thu,%2015%20May%202025%2010:30:40%20GMT	https://celektro.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcelektro.cz%2Fprodukty-ceny%2F	C:/My%20Web%20Sites/celektro/celektro.cz/wp-json/oembed/1.0/embed8970.json	(from https://celektro.cz/produkty-ceny/)
12:30:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2015%20May%202025%2010:30:40%20GMT	https://celektro.cz/?p=5	C:/My%20Web%20Sites/celektro/celektro.cz/indexc471.html	(from https://celektro.cz/produkty-ceny/)
12:30:42	2560/2560	---M-Z	200	added ('OK')	text/xml	date:Thu,%2015%20May%202025%2010:30:41%20GMT	https://celektro.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcelektro.cz%2Fprodukty-ceny%2F&format=xml	C:/My%20Web%20Sites/celektro/celektro.cz/wp-json/oembed/1.0/embed0394	(from https://celektro.cz/produkty-ceny/)
12:30:43	212/212	---MC-	401	error ('Unauthorized')	application/json	date:Thu,%2015%20May%202025%2010:30:43%20GMT	https://celektro.cz/wp-json/wp/v2/pages/31	C:/My%20Web%20Sites/celektro/celektro.cz/wp-json/wp/v2/pages/31.5f.delayed	(from https://celektro.cz/vstup-pro-uzivatele/)
12:30:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2015%20May%202025%2010:30:44%20GMT	https://celektro.cz/?p=31	C:/My%20Web%20Sites/celektro/celektro.cz/indexc7e3.html	(from https://celektro.cz/vstup-pro-uzivatele/)
12:30:44	2510/2510	---M-Z	200	added ('OK')	application/json	date:Thu,%2015%20May%202025%2010:30:44%20GMT	https://celektro.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcelektro.cz%2Fvstup-pro-uzivatele%2F	C:/My%20Web%20Sites/celektro/celektro.cz/wp-json/oembed/1.0/embedccc2.json	(from https://celektro.cz/vstup-pro-uzivatele/)
12:30:46	2581/2581	---M-Z	200	added ('OK')	text/xml	date:Thu,%2015%20May%202025%2010:30:45%20GMT	https://celektro.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcelektro.cz%2Fvstup-pro-uzivatele%2F&format=xml	C:/My%20Web%20Sites/celektro/celektro.cz/wp-json/oembed/1.0/embed7a17	(from https://celektro.cz/vstup-pro-uzivatele/)
12:30:48	212/212	---MC-	401	error ('Unauthorized')	application/json	date:Thu,%2015%20May%202025%2010:30:47%20GMT	https://celektro.cz/wp-json/wp/v2/pages/7	C:/My%20Web%20Sites/celektro/celektro.cz/wp-json/wp/v2/pages/7.62.delayed	(from https://celektro.cz/reference-letak-kontakty/)
12:30:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2015%20May%202025%2010:30:49%20GMT	https://celektro.cz/?p=7	C:/My%20Web%20Sites/celektro/celektro.cz/indexc4f7.html	(from https://celektro.cz/reference-letak-kontakty/)
12:30:51	2583/2583	---M-Z	200	added ('OK')	application/json	date:Thu,%2015%20May%202025%2010:30:49%20GMT	https://celektro.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcelektro.cz%2Freference-letak-kontakty%2F	C:/My%20Web%20Sites/celektro/celektro.cz/wp-json/oembed/1.0/embed0314.json	(from https://celektro.cz/reference-letak-kontakty/)
12:30:52	2657/2657	---M-Z	200	added ('OK')	text/xml	date:Thu,%2015%20May%202025%2010:30:51%20GMT	https://celektro.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcelektro.cz%2Freference-letak-kontakty%2F&format=xml	C:/My%20Web%20Sites/celektro/celektro.cz/wp-json/oembed/1.0/embed8e1f	(from https://celektro.cz/reference-letak-kontakty/)
12:30:53	43204/43204	---M--	200	added ('OK')	application/pdf	etag:%22a8c4-5a73eb98abea7%22	https://celektro.cz/wp-content/uploads/2020/05/LETAK1114.pdf	C:/My%20Web%20Sites/celektro/celektro.cz/wp-content/uploads/2020/05/LETAK1114.pdf	(from https://celektro.cz/reference-letak-kontakty/)
12:30:54	212/212	---MC-	401	error ('Unauthorized')	application/json	date:Thu,%2015%20May%202025%2010:30:53%20GMT	https://celektro.cz/wp-json/wp/v2/pages/116	C:/My%20Web%20Sites/celektro/celektro.cz/wp-json/wp/v2/pages/116.66.delayed	(from https://celektro.cz/mapa-webu/)
12:30:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2015%20May%202025%2010:30:54%20GMT	https://celektro.cz/?p=116	C:/My%20Web%20Sites/celektro/celektro.cz/indexd78c.html	(from https://celektro.cz/mapa-webu/)
12:30:55	2445/2445	---M-Z	200	added ('OK')	application/json	date:Thu,%2015%20May%202025%2010:30:54%20GMT	https://celektro.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcelektro.cz%2Fmapa-webu%2F	C:/My%20Web%20Sites/celektro/celektro.cz/wp-json/oembed/1.0/embed92bb.json	(from https://celektro.cz/mapa-webu/)
12:30:56	2513/2513	---M-Z	200	added ('OK')	text/xml	date:Thu,%2015%20May%202025%2010:30:55%20GMT	https://celektro.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcelektro.cz%2Fmapa-webu%2F&format=xml	C:/My%20Web%20Sites/celektro/celektro.cz/wp-json/oembed/1.0/embedf223	(from https://celektro.cz/mapa-webu/)
12:30:59	33698/33698	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20May%202025%2010:30:58%20GMT	https://celektro.cz/purchases/	C:/My%20Web%20Sites/celektro/celektro.cz/purchases/index.html	(from https://celektro.cz/mapa-webu/)
12:31:00	36029/36029	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20May%202025%2010:30:57%20GMT	https://celektro.cz/ahoj-vsichni/	C:/My%20Web%20Sites/celektro/celektro.cz/ahoj-vsichni/index.html	(from https://celektro.cz/mapa-webu/)
12:31:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2015%20May%202025%2010:31:01%20GMT	http://celektro.cz/robots.txt		(from http://celektro.cz/wp-content/themes/Celektro/style.css?ver=1.0.536)
12:31:02	32542/32542	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20May%202025%2010:31:00%20GMT	https://celektro.cz/reference/	C:/My%20Web%20Sites/celektro/celektro.cz/reference/index.html	(from https://celektro.cz/mapa-webu/)
12:31:02	29879/29879	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20May%202025%2010:30:57%20GMT	https://celektro.cz/aktualne/nezarazene/	C:/My%20Web%20Sites/celektro/celektro.cz/aktualne/nezarazene/index.html	(from https://celektro.cz/mapa-webu/)
12:31:03	30428/30428	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20May%202025%2010:30:57%20GMT	https://celektro.cz/cart/	C:/My%20Web%20Sites/celektro/celektro.cz/cart/index.html	(from https://celektro.cz/mapa-webu/)
12:31:04	2175/2175	---M-Z	200	added ('OK')	application/rss+xml	etag:%22af6cdea8a8bb9fc4d1812f1dfe0651d9-gzip%22	https://celektro.cz/aktualne/nezarazene/feed/	C:/My%20Web%20Sites/celektro/celektro.cz/aktualne/nezarazene/feed/index.html	(from https://celektro.cz/aktualne/nezarazene/)
12:31:04	212/212	---MC-	401	error ('Unauthorized')	application/json	date:Thu,%2015%20May%202025%2010:31:03%20GMT	https://celektro.cz/wp-json/wp/v2/categories/1	C:/My%20Web%20Sites/celektro/celektro.cz/wp-json/wp/v2/categories/1.69.delayed	(from https://celektro.cz/aktualne/nezarazene/)
12:31:05	836/836	---M-Z	200	added ('OK')	application/rss+xml	etag:%22af6cdea8a8bb9fc4d1812f1dfe0651d9-gzip%22	https://celektro.cz/ahoj-vsichni/feed/	C:/My%20Web%20Sites/celektro/celektro.cz/ahoj-vsichni/feed/index.html	(from https://celektro.cz/ahoj-vsichni/)
12:31:05	212/212	---MC-	401	error ('Unauthorized')	application/json	date:Thu,%2015%20May%202025%2010:31:04%20GMT	https://celektro.cz/wp-json/wp/v2/posts/1	C:/My%20Web%20Sites/celektro/celektro.cz/wp-json/wp/v2/posts/1.6a.delayed	(from https://celektro.cz/ahoj-vsichni/)
12:31:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2015%20May%202025%2010:31:06%20GMT	https://celektro.cz/?p=1	C:/My%20Web%20Sites/celektro/celektro.cz/indexcff1.html	(from https://celektro.cz/ahoj-vsichni/)
12:31:06	2478/2478	---M-Z	200	added ('OK')	application/json	date:Thu,%2015%20May%202025%2010:31:06%20GMT	https://celektro.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcelektro.cz%2Fahoj-vsichni%2F	C:/My%20Web%20Sites/celektro/celektro.cz/wp-json/oembed/1.0/embed7e06.json	(from https://celektro.cz/ahoj-vsichni/)
12:31:07	2549/2549	---M-Z	200	added ('OK')	text/xml	date:Thu,%2015%20May%202025%2010:31:07%20GMT	https://celektro.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcelektro.cz%2Fahoj-vsichni%2F&format=xml	C:/My%20Web%20Sites/celektro/celektro.cz/wp-json/oembed/1.0/embedb778	(from https://celektro.cz/ahoj-vsichni/)
12:31:09	212/212	---MC-	401	error ('Unauthorized')	application/json	date:Thu,%2015%20May%202025%2010:31:08%20GMT	https://celektro.cz/wp-json/wp/v2/pages/479	C:/My%20Web%20Sites/celektro/celektro.cz/wp-json/wp/v2/pages/479.6d.delayed	(from https://celektro.cz/cart/)
12:31:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2015%20May%202025%2010:31:10%20GMT	https://celektro.cz/?p=479	C:/My%20Web%20Sites/celektro/celektro.cz/index5657.html	(from https://celektro.cz/cart/)
12:31:10	2420/2420	---M-Z	200	added ('OK')	application/json	date:Thu,%2015%20May%202025%2010:31:10%20GMT	https://celektro.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcelektro.cz%2Fcart%2F	C:/My%20Web%20Sites/celektro/celektro.cz/wp-json/oembed/1.0/embed5775.json	(from https://celektro.cz/cart/)
12:31:11	2488/2488	---M-Z	200	added ('OK')	text/xml	date:Thu,%2015%20May%202025%2010:31:11%20GMT	https://celektro.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcelektro.cz%2Fcart%2F&format=xml	C:/My%20Web%20Sites/celektro/celektro.cz/wp-json/oembed/1.0/embedc943	(from https://celektro.cz/cart/)
12:31:13	212/212	---MC-	401	error ('Unauthorized')	application/json	date:Thu,%2015%20May%202025%2010:31:12%20GMT	https://celektro.cz/wp-json/wp/v2/pages/480	C:/My%20Web%20Sites/celektro/celektro.cz/wp-json/wp/v2/pages/480.70.delayed	(from https://celektro.cz/purchases/)
12:31:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2015%20May%202025%2010:31:13%20GMT	https://celektro.cz/?p=480	C:/My%20Web%20Sites/celektro/celektro.cz/index77b5.html	(from https://celektro.cz/purchases/)
12:31:14	2445/2445	---M-Z	200	added ('OK')	application/json	date:Thu,%2015%20May%202025%2010:31:13%20GMT	https://celektro.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcelektro.cz%2Fpurchases%2F	C:/My%20Web%20Sites/celektro/celektro.cz/wp-json/oembed/1.0/embed4b96.json	(from https://celektro.cz/purchases/)
12:31:15	2513/2513	---M-Z	200	added ('OK')	text/xml	date:Thu,%2015%20May%202025%2010:31:15%20GMT	https://celektro.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcelektro.cz%2Fpurchases%2F&format=xml	C:/My%20Web%20Sites/celektro/celektro.cz/wp-json/oembed/1.0/embed4107	(from https://celektro.cz/purchases/)
12:31:17	3303/3303	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20May%202025%2010:31:16%20GMT	https://celektro.cz/wp-login.php?itsec-hb-token=prihlasit&action=lostpassword	C:/My%20Web%20Sites/celektro/celektro.cz/wp-loginf18b.html	(from https://celektro.cz/purchases/)
12:31:18	212/212	---MC-	401	error ('Unauthorized')	application/json	date:Thu,%2015%20May%202025%2010:31:18%20GMT	https://celektro.cz/wp-json/wp/v2/pages/68	C:/My%20Web%20Sites/celektro/celektro.cz/wp-json/wp/v2/pages/68.74.delayed	(from https://celektro.cz/reference/)
12:31:19	2445/2445	---M-Z	200	added ('OK')	application/json	date:Thu,%2015%20May%202025%2010:31:19%20GMT	https://celektro.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcelektro.cz%2Freference%2F	C:/My%20Web%20Sites/celektro/celektro.cz/wp-json/oembed/1.0/embedfc3e.json	(from https://celektro.cz/reference/)
12:31:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2015%20May%202025%2010:31:19%20GMT	https://celektro.cz/?p=68	C:/My%20Web%20Sites/celektro/celektro.cz/index7ef4.html	(from https://celektro.cz/reference/)
12:31:21	2513/2513	---M-Z	200	added ('OK')	text/xml	date:Thu,%2015%20May%202025%2010:31:20%20GMT	https://celektro.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcelektro.cz%2Freference%2F&format=xml	C:/My%20Web%20Sites/celektro/celektro.cz/wp-json/oembed/1.0/embed3d29	(from https://celektro.cz/reference/)
12:31:22	59016/59016	---M-Z	200	added ('OK')	text/css	etag:%22e688-5ef9e44950a69-gzip%22	https://celektro.cz/wp-includes/css/dashicons.min.css?ver=6.1.7	C:/My%20Web%20Sites/celektro/celektro.cz/wp-includes/css/dashicons.min36b6.css	(from https://celektro.cz/wp-login.php?itsec-hb-token=prihlasit&action=lostpassword)
12:31:22	5854/5854	---M-Z	200	added ('OK')	text/css	etag:%2216de-5ef9e44953949-gzip%22	https://celektro.cz/wp-includes/css/buttons.min.css?ver=6.1.7	C:/My%20Web%20Sites/celektro/celektro.cz/wp-includes/css/buttons.min36b6.css	(from https://celektro.cz/wp-login.php?itsec-hb-token=prihlasit&action=lostpassword)
12:31:22	26233/26233	---M-Z	200	added ('OK')	text/css	etag:%226679-5ef9e4472dc4b-gzip%22	https://celektro.cz/wp-admin/css/forms.min.css?ver=6.1.7	C:/My%20Web%20Sites/celektro/celektro.cz/wp-admin/css/forms.min36b6.css	(from https://celektro.cz/wp-login.php?itsec-hb-token=prihlasit&action=lostpassword)
12:31:23	2477/2477	---M-Z	200	added ('OK')	text/css	etag:%229ad-5a741ce8a817b-gzip%22	https://celektro.cz/wp-admin/css/l10n.min.css?ver=6.1.7	C:/My%20Web%20Sites/celektro/celektro.cz/wp-admin/css/l10n.min36b6.css	(from https://celektro.cz/wp-login.php?itsec-hb-token=prihlasit&action=lostpassword)
12:31:23	6315/6315	---M-Z	200	added ('OK')	text/css	etag:%2218ab-5ef9e4472fb8b-gzip%22	https://celektro.cz/wp-admin/css/login.min.css?ver=6.1.7	C:/My%20Web%20Sites/celektro/celektro.cz/wp-admin/css/login.min36b6.css	(from https://celektro.cz/wp-login.php?itsec-hb-token=prihlasit&action=lostpassword)
12:31:25	8254/8254	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20May%202025%2010:31:24%20GMT	https://celektro.cz/wp-login.php?itsec-hb-token=prihlasit	C:/My%20Web%20Sites/celektro/celektro.cz/wp-login9fcb.html	(from https://celektro.cz/wp-login.php?itsec-hb-token=prihlasit&action=lostpassword)
12:31:26	56564/56564	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22dcf4-5ef9e44945e88%22	https://celektro.cz/wp-includes/fonts/dashicons.eot?99ac726223c749443b642ce33df8b800	C:/My%20Web%20Sites/celektro/celektro.cz/wp-includes/fonts/dashicons7d4b.eot	(from https://celektro.cz/wp-includes/css/dashicons.min.css?ver=6.1.7)
12:31:26	56392/56392	---M--	200	added ('OK')	font/ttf	etag:%22dc48-5ef9e44945e88%22	https://celektro.cz/wp-includes/fonts/dashicons.ttf?99ac726223c749443b642ce33df8b800	C:/My%20Web%20Sites/celektro/celektro.cz/wp-includes/fonts/dashicons7d4b.ttf	(from https://celektro.cz/wp-includes/css/dashicons.min.css?ver=6.1.7)
12:31:26	1372/1372	---M--	200	added ('OK')	image/gif	etag:%2255c-5a73eaa21110f%22	https://celektro.cz/wp-admin/images/loading.gif	C:/My%20Web%20Sites/celektro/celektro.cz/wp-admin/images/loading.gif	(from https://celektro.cz/wp-admin/css/forms.min.css?ver=6.1.7)
12:31:27	3113/3113	---M--	200	added ('OK')	image/png	etag:%22c29-5a7cc2bb4eed5%22	https://celektro.cz/wp-admin/images/w-logo-blue.png?ver=20131202	C:/My%20Web%20Sites/celektro/celektro.cz/wp-admin/images/w-logo-blue7a53.png	(from https://celektro.cz/wp-admin/css/login.min.css?ver=6.1.7)
